Season,Match_ID,Match_Name,League_Stage,Year,Venue,Match_Outcome,Start_Date,End_Date,Result,Winning Margin,team_score_1,team_score_2,team_name_1,team_id_1,team_name_2,team_id_2
9,3015,Match 124,League,2022,"Gachibowli Indoor Stadium, Hyderabad",Bengaluru Bulls won by 13 Pts,2022-12-07T19:30+05:30,2022-12-07T19:30+05:30,W,13,44,57,Patna Pirates,6,Bengaluru Bulls,1
9,3016,Match 125,League,2022,"Gachibowli Indoor Stadium, Hyderabad",Tamil Thalaivas won by 15 Pts,2022-12-07T20:30+05:30,2022-12-07T20:30+05:30,W,15,43,28,Tamil Thalaivas,29,U.P. Yoddhas,30
9,3017,Match 126,League,2022,"Gachibowli Indoor Stadium, Hyderabad",Match Tied,2022-12-08T19:30+05:30,2022-12-08T19:30+05:30,T,,46,46,Bengal Warriors,4,Dabang Delhi K.C.,2
9,3018,Match 127,League,2022,"Gachibowli Indoor Stadium, Hyderabad",Haryana Steelers won by 17 Pts,2022-12-08T20:30+05:30,2022-12-08T20:30+05:30,W,17,50,33,Haryana Steelers,28,Telugu Titans,8
9,3019,Match 128,League,2022,"Gachibowli Indoor Stadium, Hyderabad",Match Tied,2022-12-09T19:30+05:30,2022-12-09T19:30+05:30,T,,51,51,Gujarat Giants,31,Jaipur Pink Panthers,3
9,3020,Match 129,League,2022,"Gachibowli Indoor Stadium, Hyderabad",U.P. Yoddhas won by 4 Pts,2022-12-09T20:30+05:30,2022-12-09T20:30+05:30,W,4,41,45,Puneri Paltan,7,U.P. Yoddhas,30
9,3021,Match 130,League,2022,"Gachibowli Indoor Stadium, Hyderabad",U Mumba won by 6 Pts,2022-12-10T19:30+05:30,2022-12-10T19:30+05:30,W,6,30,36,Bengaluru Bulls,1,U Mumba,5
9,3022,Match 131,League,2022,"Gachibowli Indoor Stadium, Hyderabad",Haryana Steelers won by 23 Pts,2022-12-10T20:30+05:30,2022-12-10T20:30+05:30,W,23,38,61,Tamil Thalaivas,29,Haryana Steelers,28
9,3023,Match 132,League,2022,"Gachibowli Indoor Stadium, Hyderabad",Patna Pirates won by 11 Pts,2022-12-10T21:30+05:30,2022-12-10T21:30+05:30,W,11,49,38,Patna Pirates,6,Bengal Warriors,4
9,3024,Eliminator 1,Playoffs,2022,"Â€˜Dome, Nsci Svp Stadiumâ€™, Mumbai",Bengaluru Bulls won by 32 Pts,2022-12-13T19:30+05:30,2022-12-13T19:30+05:30,W,32,56,24,Bengaluru Bulls,1,Dabang Delhi K.C.,2
9,3025,Eliminator 2,Playoffs,2022,"Â€˜Dome, Nsci Svp Stadiumâ€™, Mumbai",Tamil Thalaivas beat U.P. Yoddhas in 5 Raids,2022-12-13T20:30+05:30,2022-12-13T20:30+05:30,W,0,36,36,U.P. Yoddhas,30,Tamil Thalaivas,29
9,3026,Semi Final 1,Semi Final,2022,"Â€˜Dome, Nsci Svp Stadiumâ€™, Mumbai",Jaipur Pink Panthers won by 20 Pts,2022-12-15T19:30+05:30,2022-12-15T19:30+05:30,W,20,49,29,Jaipur Pink Panthers,3,Bengaluru Bulls,1
9,3027,Semi Final 2,Semi Final,2022,"Â€˜Dome, Nsci Svp Stadiumâ€™, Mumbai",Puneri Paltan won by 2 Pts,2022-12-15T20:30+05:30,2022-12-15T20:30+05:30,W,2,39,37,Puneri Paltan,7,Tamil Thalaivas,29
9,3028,Final,Final,2022,"Â€˜Dome, Nsci Svp Stadiumâ€™, Mumbai",Jaipur Pink Panthers won by 4 Pts,2022-12-17T19:30+05:30,2022-12-17T19:30+05:30,W,4,33,29,Jaipur Pink Panthers,3,Puneri Paltan,7
10,3029,Match 1,League,2023,"Eka Arena By Transstadia, Ahmedabad",Gujarat Giants won by 6 Pts,2023-12-02T20:00+05:30,2023-12-02T20:00+05:30,W,6,38,32,Gujarat Giants,31,Telugu Titans,8
10,3030,Match 2,League,2023,"Eka Arena By Transstadia, Ahmedabad",U Mumba won by 3 Pts,2023-12-02T21:00+05:30,2023-12-02T21:00+05:30,W,3,34,31,U Mumba,5,U.P. Yoddhas,30
10,3031,Match 3,League,2023,"Eka Arena By Transstadia, Ahmedabad",Tamil Thalaivas won by 11 Pts,2023-12-03T20:00+05:30,2023-12-03T20:00+05:30,W,11,42,31,Tamil Thalaivas,29,Dabang Delhi K.C.,2
10,3032,Match 4,League,2023,"Eka Arena By Transstadia, Ahmedabad",Gujarat Giants won by 3 Pts,2023-12-03T21:00+05:30,2023-12-03T21:00+05:30,W,3,34,31,Gujarat Giants,31,Bengaluru Bulls,1
10,3033,Match 5,League,2023,"Eka Arena By Transstadia, Ahmedabad",Puneri Paltan won by 4 Pts,2023-12-04T20:00+05:30,2023-12-04T20:00+05:30,W,4,37,33,Puneri Paltan,7,Jaipur Pink Panthers,3
10,3034,Match 6,League,2023,"Eka Arena By Transstadia, Ahmedabad",Bengal Warriors won by 2 Pts,2023-12-04T21:00+05:30,2023-12-04T21:00+05:30,W,2,30,32,Bengaluru Bulls,1,Bengal Warriors,4
10,3035,Match 7,League,2023,"Eka Arena By Transstadia, Ahmedabad",Gujarat Giants won by 2 Pts,2023-12-05T20:00+05:30,2023-12-05T20:00+05:30,W,2,39,37,Gujarat Giants,31,U Mumba,5
10,3036,Match 8,League,2023,"Eka Arena By Transstadia, Ahmedabad",Patna Pirates won by 22 Pts,2023-12-06T21:00+05:30,2023-12-06T21:00+05:30,W,22,28,50,Telugu Titans,8,Patna Pirates,6
10,3037,Match 9,League,2023,"Eka Arena By Transstadia, Ahmedabad",U.P. Yoddhas won by 30 Pts,2023-12-06T21:00+05:30,2023-12-06T21:00+05:30,W,30,57,27,U.P. Yoddhas,30,Haryana Steelers,28
10,3038,Match 10,League,2023,"Eka Arena By Transstadia, Ahmedabad",Match Tied,2023-12-07T20:00+05:30,2023-12-07T20:00+05:30,T,,28,28,Bengal Warriors,4,Jaipur Pink Panthers,3
10,3039,Match 11,League,2023,"Eka Arena By Transstadia, Ahmedabad",Patna Pirates won by 3 Pts,2023-12-07T21:00+05:30,2023-12-07T21:00+05:30,W,3,30,33,Gujarat Giants,31,Patna Pirates,6
10,3040,Match 12,League,2023,"Shree Kanteerava Indoor Stadium, Bengaluru",Dabang Delhi K.C. won by 7 Pts,2023-12-08T20:00+05:30,2023-12-08T20:00+05:30,W,7,31,38,Bengaluru Bulls,1,Dabang Delhi K.C.,2
10,3041,Match 13,League,2023,"Shree Kanteerava Indoor Stadium, Bengaluru",Puneri Paltan won by 11 Pts,2023-12-08T21:00+05:30,2023-12-08T21:00+05:30,W,11,43,32,Puneri Paltan,7,U Mumba,5
10,3042,Match 14,League,2023,"Shree Kanteerava Indoor Stadium, Bengaluru",Haryana Steelers won by 6 Pts,2023-12-09T20:00+05:30,2023-12-09T20:00+05:30,W,6,32,38,Bengaluru Bulls,1,Haryana Steelers,28
10,3043,Match 15,League,2023,"Shree Kanteerava Indoor Stadium, Bengaluru",U.P. Yoddhas won by 15 Pts,2023-12-09T21:00+05:30,2023-12-09T21:00+05:30,W,15,48,33,U.P. Yoddhas,30,Telugu Titans,8
10,3044,Match 16,League,2023,"Shree Kanteerava Indoor Stadium, Bengaluru",Bengal Warriors won by 10 Pts,2023-12-10T20:00+05:30,2023-12-10T20:00+05:30,W,10,48,38,Bengal Warriors,4,Tamil Thalaivas,29
10,3045,Match 17,League,2023,"Shree Kanteerava Indoor Stadium, Bengaluru",Haryana Steelers won by 2 Pts,2023-12-10T21:00+05:30,2023-12-10T21:00+05:30,W,2,33,35,Dabang Delhi K.C.,2,Haryana Steelers,28
10,3046,Match 18,League,2023,"Shree Kanteerava Indoor Stadium, Bengaluru",Jaipur Pink Panthers won by 3 Pts,2023-12-11T20:00+05:30,2023-12-11T20:00+05:30,W,3,35,32,Jaipur Pink Panthers,3,Gujarat Giants,31
10,3047,Match 19,League,2023,"Shree Kanteerava Indoor Stadium, Bengaluru",Bengaluru Bulls won by 2 Pts,2023-12-11T21:00+05:30,2023-12-11T21:00+05:30,W,2,38,36,Bengaluru Bulls,1,U.P. Yoddhas,30
10,3048,Match 20,League,2023,"Shree Kanteerava Indoor Stadium, Bengaluru",Bengal Warriors won by 18 Pts,2023-12-12T20:00+05:30,2023-12-12T20:00+05:30,W,18,60,42,Bengal Warriors,4,Patna Pirates,6
10,3049,Match 21,League,2023,"Shree Kanteerava Indoor Stadium, Bengaluru",Tamil Thalaivas won by 2 Pts,2023-12-13T20:00+05:30,2023-12-13T20:00+05:30,W,2,38,36,Tamil Thalaivas,29,Telugu Titans,8
10,3050,Match 22,League,2023,"Shree Kanteerava Indoor Stadium, Bengaluru",Bengaluru Bulls won by 2 Pts,2023-12-13T21:00+05:30,2023-12-13T21:00+05:30,W,2,32,30,Bengaluru Bulls,1,Jaipur Pink Panthers,3
10,3051,Match 23,League,2023,"Badminton Hall In Balewadi Sports Complex,Pune, Pune",U Mumba won by 2 Pts,2023-12-15T20:00+05:30,2023-12-15T20:00+05:30,W,2,42,40,U Mumba,5,Patna Pirates,6
10,3052,Match 24,League,2023,"Badminton Hall In Balewadi Sports Complex,Pune, Pune",Haryana Steelers won by 5 Pts,2023-12-15T21:00+05:30,2023-12-15T21:00+05:30,W,5,39,44,Puneri Paltan,7,Haryana Steelers,28
10,3053,Match 25,League,2023,"Badminton Hall In Balewadi Sports Complex,Pune, Pune",Puneri Paltan won by 30 Pts,2023-12-16T20:00+05:30,2023-12-16T20:00+05:30,W,30,49,19,Puneri Paltan,7,Bengal Warriors,4
10,3054,Match 26,League,2023,"Badminton Hall In Balewadi Sports Complex,Pune, Pune",Dabang Delhi K.C. won by 11 Pts,2023-12-16T21:00+05:30,2023-12-16T21:00+05:30,W,11,40,51,Telugu Titans,8,Dabang Delhi K.C.,2
10,3055,Match 27,League,2023,"Badminton Hall In Balewadi Sports Complex,Pune, Pune",Jaipur Pink Panthers won by 1 Pts,2023-12-17T20:00+05:30,2023-12-17T20:00+05:30,W,1,28,29,Patna Pirates,6,Jaipur Pink Panthers,3
10,3056,Match 28,League,2023,"Badminton Hall In Balewadi Sports Complex,Pune, Pune",U Mumba won by 13 Pts,2023-12-17T21:00+05:30,2023-12-17T21:00+05:30,W,13,46,33,U Mumba,5,Tamil Thalaivas,29
10,3057,Match 29,League,2023,"Badminton Hall In Balewadi Sports Complex,Pune, Pune",Match Tied,2023-12-18T20:00+05:30,2023-12-18T20:00+05:30,T,,37,37,Bengal Warriors,4,U.P. Yoddhas,30
10,3058,Match 30,League,2023,"Badminton Hall In Balewadi Sports Complex,Pune, Pune",Puneri Paltan won by 7 Pts,2023-12-18T21:00+05:30,2023-12-18T21:00+05:30,W,7,30,23,Puneri Paltan,7,Dabang Delhi K.C.,2
10,3059,Match 31,League,2023,"Badminton Hall In Balewadi Sports Complex,Pune, Pune",Haryana Steelers won by 2 Pts,2023-12-19T20:00+05:30,2023-12-19T20:00+05:30,W,2,31,29,Haryana Steelers,28,Gujarat Giants,31
10,3060,Match 32,League,2023,"Badminton Hall In Balewadi Sports Complex,Pune, Pune",Jaipur Pink Panthers won by 17 Pts,2023-12-20T20:00+05:30,2023-12-20T20:00+05:30,W,17,41,24,Jaipur Pink Panthers,3,U.P. Yoddhas,30
10,3061,Match 33,League,2023,"Badminton Hall In Balewadi Sports Complex,Pune, Pune",Puneri Paltan won by 25 Pts,2023-12-20T21:00+05:30,2023-12-20T21:00+05:30,W,25,43,18,Puneri Paltan,7,Bengaluru Bulls,1
10,3062,Match 34,League,2023,"Sdat Multi Purpose Indoor Stadium, Chennai",Patna Pirates won by 13 Pts,2023-12-22T20:00+05:30,2023-12-22T20:00+05:30,W,13,33,46,Tamil Thalaivas,29,Patna Pirates,6
10,3063,Match 35,League,2023,"Sdat Multi Purpose Indoor Stadium, Chennai",Telugu Titans won by 1 Pts,2023-12-22T21:00+05:30,2023-12-22T21:00+05:30,W,1,36,37,Haryana Steelers,28,Telugu Titans,8
10,3064,Match 36,League,2023,"Sdat Multi Purpose Indoor Stadium, Chennai",Jaipur Pink Panthers won by 1 Pts,2023-12-23T20:00+05:30,2023-12-23T20:00+05:30,W,1,24,25,Tamil Thalaivas,29,Jaipur Pink Panthers,3
10,3065,Match 37,League,2023,"Sdat Multi Purpose Indoor Stadium, Chennai",Gujarat Giants won by 8 Pts,2023-12-23T21:00+05:30,2023-12-23T21:00+05:30,W,8,38,30,Gujarat Giants,31,U.P. Yoddhas,30
10,3066,Match 38,League,2023,"Sdat Multi Purpose Indoor Stadium, Chennai",U Mumba won by 2 Pts,2023-12-24T20:00+05:30,2023-12-24T20:00+05:30,W,2,39,37,U Mumba,5,Bengal Warriors,4
10,3067,Match 39,League,2023,"Sdat Multi Purpose Indoor Stadium, Chennai",Bengaluru Bulls won by 2 Pts,2023-12-24T21:00+05:30,2023-12-24T21:00+05:30,W,2,33,31,Bengaluru Bulls,1,Telugu Titans,8
10,3068,Match 40,League,2023,"Sdat Multi Purpose Indoor Stadium, Chennai",Dabang Delhi K.C. won by 9 Pts,2023-12-25T20:00+05:30,2023-12-25T20:00+05:30,W,9,29,38,Bengal Warriors,4,Dabang Delhi K.C.,2
10,3069,Match 41,League,2023,"Sdat Multi Purpose Indoor Stadium, Chennai",Haryana Steelers won by 13 Pts,2023-12-25T21:00+05:30,2023-12-25T21:00+05:30,W,13,29,42,Tamil Thalaivas,29,Haryana Steelers,28
10,3070,Match 42,League,2023,"Sdat Multi Purpose Indoor Stadium, Chennai",Puneri Paltan won by 18 Pts,2023-12-26T20:00+05:30,2023-12-26T20:00+05:30,W,18,46,28,Puneri Paltan,7,Patna Pirates,6
10,3071,Match 43,League,2023,"Sdat Multi Purpose Indoor Stadium, Chennai",Match Tied,2023-12-27T20:00+05:30,2023-12-27T20:00+05:30,T,,32,32,Jaipur Pink Panthers,3,Dabang Delhi K.C.,2
10,3072,Match 44,League,2023,"Sdat Multi Purpose Indoor Stadium, Chennai",Gujarat Giants won by 3 Pts,2023-12-27T21:00+05:30,2023-12-27T21:00+05:30,W,3,30,33,Tamil Thalaivas,29,Gujarat Giants,31
10,3073,Match 45,League,2023,"Noida Indoor Stadium, Noida",Patna Pirates won by 13 Pts,2023-12-29T20:00+05:30,2023-12-29T20:00+05:30,W,13,46,33,Patna Pirates,6,Haryana Steelers,28
10,3074,Match 46,League,2023,"Noida Indoor Stadium, Noida",U.P. Yoddhas won by 1 Pts,2023-12-29T21:00+05:30,2023-12-29T21:00+05:30,W,1,34,33,U.P. Yoddhas,30,Bengaluru Bulls,1
10,3075,Match 47,League,2023,"Noida Indoor Stadium, Noida",U Mumba won by 18 Pts,2023-12-30T20:00+05:30,2023-12-30T20:00+05:30,W,18,34,52,Telugu Titans,8,U Mumba,5
10,3076,Match 48,League,2023,"Noida Indoor Stadium, Noida",Dabang Delhi K.C. won by 10 Pts,2023-12-30T21:00+05:30,2023-12-30T21:00+05:30,W,10,25,35,U.P. Yoddhas,30,Dabang Delhi K.C.,2
10,3077,Match 49,League,2023,"Noida Indoor Stadium, Noida",Gujarat Giants won by 9 Pts,2023-12-31T20:00+05:30,2023-12-31T20:00+05:30,W,9,51,42,Gujarat Giants,31,Bengal Warriors,4
10,3078,Match 50,League,2023,"Noida Indoor Stadium, Noida",Bengaluru Bulls won by 1 Pts,2023-12-31T21:00+05:30,2023-12-31T21:00+05:30,W,1,37,38,Tamil Thalaivas,29,Bengaluru Bulls,1
10,3079,Match 51,League,2023,"Noida Indoor Stadium, Noida",Puneri Paltan won by 36 Pts,2024-01-01T20:00+05:30,2024-01-01T20:00+05:30,W,36,18,54,Telugu Titans,8,Puneri Paltan,7
10,3080,Match 52,League,2023,"Noida Indoor Stadium, Noida",Patna Pirates won by 7 Pts,2024-01-01T21:00+05:30,2024-01-01T21:00+05:30,W,7,41,48,U.P. Yoddhas,30,Patna Pirates,6
10,3081,Match 53,League,2023,"Noida Indoor Stadium, Noida",Dabang Delhi K.C. won by 7 Pts,2024-01-02T20:00+05:30,2024-01-02T20:00+05:30,W,7,28,35,Gujarat Giants,31,Dabang Delhi K.C.,2
10,3082,Match 54,League,2023,"Noida Indoor Stadium, Noida",Jaipur Pink Panthers won by 11 Pts,2024-01-03T20:00+05:30,2024-01-03T20:00+05:30,W,11,34,45,Haryana Steelers,28,Jaipur Pink Panthers,3
10,3083,Match 55,League,2023,"Noida Indoor Stadium, Noida",Puneri Paltan won by 9 Pts,2024-01-03T21:00+05:30,2024-01-03T21:00+05:30,W,9,31,40,U.P. Yoddhas,30,Puneri Paltan,7
10,3084,Match 56,League,2023,"Dome By Nsci, Mumbai",Dabang Delhi K.C. won by 1 Pts,2024-01-05T20:00+05:30,2024-01-05T20:00+05:30,W,1,37,38,Patna Pirates,6,Dabang Delhi K.C.,2
10,3085,Match 57,League,2023,"Dome By Nsci, Mumbai",U Mumba won by 5 Pts,2024-01-05T21:00+05:30,2024-01-05T21:00+05:30,W,5,40,35,U Mumba,5,Bengaluru Bulls,1
10,3086,Match 58,League,2023,"Dome By Nsci, Mumbai",Jaipur Pink Panthers won by 10 Pts,2024-01-06T20:00+05:30,2024-01-06T20:00+05:30,W,10,31,41,U Mumba,5,Jaipur Pink Panthers,3
10,3087,Match 59,League,2023,"Dome By Nsci, Mumbai",Gujarat Giants won by 7 Pts,2024-01-06T21:00+05:30,2024-01-06T21:00+05:30,W,7,30,37,Telugu Titans,8,Gujarat Giants,31
10,3088,Match 60,League,2023,"Dome By Nsci, Mumbai",Puneri Paltan won by 3 Pts,2024-01-07T20:00+05:30,2024-01-07T20:00+05:30,W,3,29,26,Puneri Paltan,7,Tamil Thalaivas,29
10,3089,Match 61,League,2023,"Dome By Nsci, Mumbai",Haryana Steelers won by 6 Pts,2024-01-07T21:00+05:30,2024-01-07T21:00+05:30,W,6,35,41,Bengal Warriors,4,Haryana Steelers,28
10,3090,Match 62,League,2023,"Dome By Nsci, Mumbai",Bengaluru Bulls won by 2 Pts,2024-01-08T20:00+05:30,2024-01-08T20:00+05:30,W,2,35,33,Bengaluru Bulls,1,Patna Pirates,6
10,3091,Match 63,League,2023,"Dome By Nsci, Mumbai",Dabang Delhi K.C. won by 6 Pts,2024-01-08T21:00+05:30,2024-01-08T21:00+05:30,W,6,34,40,U Mumba,5,Dabang Delhi K.C.,2
10,3092,Match 64,League,2023,"Dome By Nsci, Mumbai",Bengal Warriors won by 20 Pts,2024-01-09T20:00+05:30,2024-01-09T20:00+05:30,W,20,26,46,Telugu Titans,8,Bengal Warriors,4
10,3093,Match 65,League,2023,"Dome By Nsci, Mumbai",Tamil Thalaivas won by 19 Pts,2024-01-10T20:00+05:30,2024-01-10T20:00+05:30,W,19,27,46,U.P. Yoddhas,30,Tamil Thalaivas,29
10,3094,Match 66,League,2023,"Dome By Nsci, Mumbai",Match Tied,2024-01-10T21:00+05:30,2024-01-10T21:00+05:30,T,,44,44,U Mumba,5,Haryana Steelers,28
10,3095,Match 67,League,2023,"Sms Indoor Stadium, Jaipur",Jaipur Pink Panthers won by 3 Pts,2024-01-12T20:00+05:30,2024-01-12T20:00+05:30,W,3,38,35,Jaipur Pink Panthers,3,Telugu Titans,8
10,3096,Match 68,League,2023,"Sms Indoor Stadium, Jaipur",Puneri Paltan won by 20 Pts,2024-01-12T21:00+05:30,2024-01-12T21:00+05:30,W,20,37,17,Puneri Paltan,7,Gujarat Giants,31
10,3097,Match 69,League,2023,"Sms Indoor Stadium, Jaipur",Jaipur Pink Panthers won by 2 Pts,2024-01-13T20:00+05:30,2024-01-13T20:00+05:30,W,2,36,34,Jaipur Pink Panthers,3,Puneri Paltan,7
10,3098,Match 70,League,2023,"Sms Indoor Stadium, Jaipur",Bengal Warriors won by 5 Pts,2024-01-13T21:00+05:30,2024-01-13T21:00+05:30,W,5,37,42,U.P. Yoddhas,30,Bengal Warriors,4
10,3099,Match 71,League,2023,"Sms Indoor Stadium, Jaipur",Haryana Steelers won by 5 Pts,2024-01-14T20:00+05:30,2024-01-14T20:00+05:30,W,5,36,31,Haryana Steelers,28,Tamil Thalaivas,29
10,3100,Match 72,League,2023,"Sms Indoor Stadium, Jaipur",Match Tied,2024-01-14T21:00+05:30,2024-01-14T21:00+05:30,T,,39,39,Dabang Delhi K.C.,2,Patna Pirates,6
10,3101,Match 73,League,2023,"Sms Indoor Stadium, Jaipur",Bengal Warriors won by 6 Pts,2024-01-15T20:00+05:30,2024-01-15T20:00+05:30,W,6,35,29,Bengal Warriors,4,Bengaluru Bulls,1
10,3102,Match 74,League,2023,"Sms Indoor Stadium, Jaipur",Jaipur Pink Panthers won by 2 Pts,2024-01-15T21:00+05:30,2024-01-15T21:00+05:30,W,2,31,29,Jaipur Pink Panthers,3,U Mumba,5
10,3103,Match 75,League,2023,"Sms Indoor Stadium, Jaipur",Tamil Thalaivas won by 16 Pts,2024-01-16T20:00+05:30,2024-01-16T20:00+05:30,W,16,25,41,Patna Pirates,6,Tamil Thalaivas,29
10,3104,Match 76,League,2023,"Sms Indoor Stadium, Jaipur",Gujarat Giants won by 5 Pts,2024-01-17T20:00+05:30,2024-01-17T20:00+05:30,W,5,26,31,Dabang Delhi K.C.,2,Gujarat Giants,31
10,3105,Match 77,League,2023,"Sms Indoor Stadium, Jaipur",Jaipur Pink Panthers won by 10 Pts,2024-01-17T21:00+05:30,2024-01-17T21:00+05:30,W,10,37,27,Jaipur Pink Panthers,3,Haryana Steelers,28
10,3106,Match 78,League,2023,"Gmc Balayogi Sports Complex, Gachibowli, Hyderabad",Bengaluru Bulls won by 16 Pts,2024-01-19T20:00+05:30,2024-01-19T20:00+05:30,W,16,26,42,Telugu Titans,8,Bengaluru Bulls,1
10,3107,Match 79,League,2023,"Gmc Balayogi Sports Complex, Gachibowli, Hyderabad",Patna Pirates won by 3 Pts,2024-01-19T21:00+05:30,2024-01-19T21:00+05:30,W,3,34,31,Patna Pirates,6,U.P. Yoddhas,30
10,3108,Match 80,League,2023,"Gmc Balayogi Sports Complex, Gachibowli, Hyderabad",Dabang Delhi K.C. won by 6 Pts,2024-01-20T20:00+05:30,2024-01-20T20:00+05:30,W,6,39,33,Dabang Delhi K.C.,2,U Mumba,5
10,3109,Match 81,League,2023,"Gmc Balayogi Sports Complex, Gachibowli, Hyderabad",Telugu Titans won by 17 Pts,2024-01-20T21:00+05:30,2024-01-20T21:00+05:30,W,17,49,32,Telugu Titans,8,U.P. Yoddhas,30
10,3110,Match 82,League,2023,"Gmc Balayogi Sports Complex, Gachibowli, Hyderabad",Tamil Thalaivas won by 17 Pts,2024-01-21T20:00+05:30,2024-01-21T20:00+05:30,W,17,28,45,Bengaluru Bulls,1,Tamil Thalaivas,29
10,3111,Match 83,League,2023,"Gmc Balayogi Sports Complex, Gachibowli, Hyderabad",Puneri Paltan won by 10 Pts,2024-01-21T21:00+05:30,2024-01-21T21:00+05:30,W,10,24,34,Gujarat Giants,31,Puneri Paltan,7
10,3112,Match 84,League,2023,"Gmc Balayogi Sports Complex, Gachibowli, Hyderabad",Jaipur Pink Panthers won by 17 Pts,2024-01-22T20:00+05:30,2024-01-22T20:00+05:30,W,17,42,25,Jaipur Pink Panthers,3,Bengal Warriors,4
10,3113,Match 85,League,2023,"Gmc Balayogi Sports Complex, Gachibowli, Hyderabad",Haryana Steelers won by 7 Pts,2024-01-22T21:00+05:30,2024-01-22T21:00+05:30,W,7,30,37,Telugu Titans,8,Haryana Steelers,28
10,3114,Match 86,League,2023,"Gmc Balayogi Sports Complex, Gachibowli, Hyderabad",Match Tied,2024-01-23T20:00+05:30,2024-01-23T20:00+05:30,T,,32,32,U Mumba,5,Puneri Paltan,7
10,3115,Match 87,League,2023,"Gmc Balayogi Sports Complex, Gachibowli, Hyderabad",Dabang Delhi K.C. won by 3 Pts,2024-01-24T20:00+05:30,2024-01-24T20:00+05:30,W,3,32,35,Haryana Steelers,28,Dabang Delhi K.C.,2
10,3116,Match 88,League,2023,"Gmc Balayogi Sports Complex, Gachibowli, Hyderabad",Tamil Thalaivas won by 25 Pts,2024-01-24T21:00+05:30,2024-01-24T21:00+05:30,W,25,29,54,Telugu Titans,8,Tamil Thalaivas,29
10,3117,Match 89,League,2023,"Patliputra Indoor Stadium, Patna",Patna Pirates won by 16 Pts,2024-01-26T20:00+05:30,2024-01-26T20:00+05:30,W,16,44,28,Patna Pirates,6,Bengal Warriors,4
10,3118,Match 90,League,2023,"Patliputra Indoor Stadium, Patna",Gujarat Giants won by 9 Pts,2024-01-26T21:00+05:30,2024-01-26T21:00+05:30,W,9,35,44,U Mumba,5,Gujarat Giants,31
10,3119,Match 91,League,2023,"Patliputra Indoor Stadium, Patna",Match Tied,2024-01-27T20:00+05:30,2024-01-27T20:00+05:30,T,,32,32,Patna Pirates,6,Puneri Paltan,7
10,3120,Match 92,League,2023,"Patliputra Indoor Stadium, Patna",Dabang Delhi K.C. won by 9 Pts,2024-01-27T21:00+05:30,2024-01-27T21:00+05:30,W,9,36,27,Dabang Delhi K.C.,2,U.P. Yoddhas,30
10,3121,Match 93,League,2023,"Patliputra Indoor Stadium, Patna",Match Tied,2024-01-28T20:00+05:30,2024-01-28T20:00+05:30,T,,28,28,Jaipur Pink Panthers,3,Bengaluru Bulls,1
10,3122,Match 94,League,2023,"Patliputra Indoor Stadium, Patna",Tamil Thalaivas won by 16 Pts,2024-01-28T21:00+05:30,2024-01-28T21:00+05:30,W,16,50,34,Tamil Thalaivas,29,U Mumba,5
10,3123,Match 95,League,2023,"Patliputra Indoor Stadium, Patna",Haryana Steelers won by 5 Pts,2024-01-29T20:00+05:30,2024-01-29T20:00+05:30,W,5,41,36,Haryana Steelers,28,Bengal Warriors,4
10,3124,Match 96,League,2023,"Patliputra Indoor Stadium, Patna",Patna Pirates won by 12 Pts,2024-01-29T21:00+05:30,2024-01-29T21:00+05:30,W,12,32,20,Patna Pirates,6,Gujarat Giants,31
10,3125,Match 97,League,2023,"Patliputra Indoor Stadium, Patna",Puneri Paltan won by 31 Pts,2024-01-30T20:00+05:30,2024-01-30T20:00+05:30,W,31,60,29,Puneri Paltan,7,Telugu Titans,8
10,3126,Match 98,League,2023,"Patliputra Indoor Stadium, Patna",Match Tied,2024-01-31T20:00+05:30,2024-01-31T20:00+05:30,T,,29,29,Patna Pirates,6,Bengaluru Bulls,1
10,3127,Match 99,League,2023,"Patliputra Indoor Stadium, Patna",Jaipur Pink Panthers won by 15 Pts,2024-01-31T21:00+05:30,2024-01-31T21:00+05:30,W,15,42,27,Jaipur Pink Panthers,3,Tamil Thalaivas,29
10,3128,Match 100,League,2023,"Thyagaraj Indoor Stadium, Delhi",Bengal Warriors won by 7 Pts,2024-02-02T20:00+05:30,2024-02-02T20:00+05:30,W,7,38,45,Dabang Delhi K.C.,2,Bengal Warriors,4
10,3129,Match 101,League,2023,"Thyagaraj Indoor Stadium, Delhi",Haryana Steelers won by 4 Pts,2024-02-02T21:00+05:30,2024-02-02T21:00+05:30,W,4,30,34,Gujarat Giants,31,Haryana Steelers,28
10,3130,Match 102,League,2023,"Thyagaraj Indoor Stadium, Delhi",U.P. Yoddhas won by 16 Pts,2024-02-03T20:00+05:30,2024-02-03T20:00+05:30,W,16,39,23,U.P. Yoddhas,30,U Mumba,5
10,3131,Match 103,League,2023,"Thyagaraj Indoor Stadium, Delhi",Dabang Delhi K.C. won by 11 Pts,2024-02-03T21:00+05:30,2024-02-03T21:00+05:30,W,11,44,33,Dabang Delhi K.C.,2,Telugu Titans,8
10,3132,Match 104,League,2023,"Thyagaraj Indoor Stadium, Delhi",Bengaluru Bulls won by 5 Pts,2024-02-04T20:00+05:30,2024-02-04T20:00+05:30,W,5,42,37,Bengaluru Bulls,1,U Mumba,5
